3	5	14	430	525	0	2
3	5	14	435	530	0	2
3	5	14	440	535	0	2
3	5	14	445	540	0	2
3	5	14	450	545	0	2
3	5	14	455	550	0	2
3	5	14	460	555	0	2
3	5	14	465	560	0	2
3	5	14	470	565	0	2
3	5	14	475	570	0	2
4	14	5	365	440	0	3
4	14	5	370	445	0	3
4	14	5	375	450	0	3
4	14	5	380	455	0	3
4	14	5	385	460	0	3
4	14	5	390	465	0	3
4	14	5	395	470	0	3
4	14	5	400	475	0	3
4	14	5	405	480	0	3
4	14	5	410	485	0	3
4	14	5	415	490	0	3
4	14	5	420	495	0	3
4	14	5	425	500	0	3
4	14	5	430	505	0	3
4	14	5	435	510	0	3
4	14	5	440	515	0	3
4	14	5	445	520	0	3
4	14	5	450	525	0	3
4	14	5	455	530	0	3
4	14	5	460	535	0	3
4	14	5	465	540	0	3
4	14	5	470	545	0	3
4	14	5	475	550	0	3
4	14	5	480	555	0	3
4	14	5	485	560	0	3
5	14	16	395	455	0	4
5	14	16	400	460	0	4
5	14	16	405	465	0	4
5	14	16	410	470	0	4
5	14	16	415	475	0	4
5	14	16	420	480	0	4
5	14	16	425	485	0	4
5	14	16	430	490	0	4
5	14	16	435	495	0	4
5	14	16	440	500	0	4
5	14	16	445	505	0	4
5	14	16	450	510	0	4
5	14	16	455	515	0	4
5	14	16	460	520	0	4
5	14	16	465	525	0	4
5	14	16	470	530	0	4
5	14	16	475	535	0	4
5	14	16	480	540	0	4
5	14	16	485	545	0	4
5	14	16	490	550	0	4
5	14	16	495	555	0	4
5	14	16	500	560	0	4
5	14	16	505	565	0	4
5	14	16	510	570	0	4
5	14	16	515	575	0	4
6	5	9	485	555	0	3
6	5	9	490	560	0	3
6	5	9	495	565	0	3
6	5	9	500	570	0	3
6	5	9	505	575	0	3
6	5	9	510	580	0	3
6	5	9	515	585	0	3
6	5	9	520	590	0	3
6	5	9	525	595	0	3
6	5	9	530	600	0	3
6	5	9	535	605	0	3
6	5	9	540	610	0	3
6	5	9	545	615	0	3
6	5	9	550	620	0	3
6	5	9	555	625	0	3
6	5	9	560	630	0	3
6	5	9	565	635	0	3
6	5	9	570	640	0	3
6	5	9	575	645	0	3
6	5	9	580	650	0	3
6	5	9	585	655	0	3
6	5	9	590	660	0	3
6	5	9	595	665	0	3
6	5	9	600	670	0	3
6	5	9	605	675	0	3
7	5	13	485	550	0	5
7	5	13	490	555	0	5
7	5	13	495	560	0	5
7	5	13	500	565	0	5
7	5	13	505	570	0	5
7	5	13	510	575	0	5
7	5	13	515	580	0	5
7	5	13	520	585	0	5
7	5	13	525	590	0	5
7	5	13	530	595	0	5
7	5	13	535	600	0	5
7	5	13	540	605	0	5
7	5	13	545	610	0	5
7	5	13	550	615	0	5
7	5	13	555	620	0	5
7	5	13	560	625	0	5
7	5	13	565	630	0	5
7	5	13	570	635	0	5
7	5	13	575	640	0	5
7	5	13	580	645	0	5
7	5	13	585	650	0	5
7	5	13	590	655	0	5
7	5	13	595	660	0	5
7	5	13	600	665	0	5
7	5	13	605	670	0	5
8	14	1	490	560	0	0
8	14	1	495	565	0	0
8	14	1	500	570	0	0
8	14	1	505	575	0	0
8	14	1	510	580	0	0
8	14	1	515	585	0	0
8	14	1	520	590	0	0
8	14	1	525	595	0	0
8	14	1	530	600	0	0
8	14	1	535	605	0	0
8	14	1	540	610	0	0
8	14	1	545	615	0	0
8	14	1	550	620	0	0
8	14	1	555	625	0	0
8	14	1	560	630	0	0
8	14	1	565	635	0	0
8	14	1	570	640	0	0
8	14	1	575	645	0	0
8	14	1	580	650	0	0
8	14	1	585	655	0	0
8	14	1	590	660	0	0
8	14	1	595	665	0	0
8	14	1	600	670	0	0
8	14	1	605	675	0	0
8	14	1	610	680	0	0
9	14	0	505	605	0	1
9	14	0	510	610	0	1
9	14	0	515	615	0	1
9	14	0	520	620	0	1
9	14	0	525	625	0	1
9	14	0	530	630	0	1
9	14	0	535	635	0	1
9	14	0	540	640	0	1
9	14	0	545	645	0	1
9	14	0	550	650	0	1
9	14	0	555	655	0	1
9	14	0	560	660	0	1
9	14	0	565	665	0	1
9	14	0	570	670	0	1
9	14	0	575	675	0	1
9	14	0	580	680	0	1
9	14	0	585	685	0	1
9	14	0	590	690	0	1
9	14	0	595	695	0	1
9	14	0	600	700	0	1
9	14	0	605	705	0	1
9	14	0	610	710	0	1
9	14	0	615	715	0	1
9	14	0	620	720	0	1
9	14	0	625	725	0	1
10	14	2	510	605	0	2
10	14	2	515	610	0	2
10	14	2	520	615	0	2
10	14	2	525	620	0	2
10	14	2	530	625	0	2
10	14	2	535	630	0	2
10	14	2	540	635	0	2
10	14	2	545	640	0	2
10	14	2	550	645	0	2
10	14	2	555	650	0	2
10	14	2	560	655	0	2
10	14	2	565	660	0	2
10	14	2	570	665	0	2
10	14	2	575	670	0	2
10	14	2	580	675	0	2
10	14	2	585	680	0	2
10	14	2	590	685	0	2
10	14	2	595	690	0	2
10	14	2	600	695	0	2
10	14	2	605	700	0	2
10	14	2	610	705	0	2
10	14	2	615	710	0	2
10	14	2	620	715	0	2
10	14	2	625	720	0	2
10	14	2	630	725	0	2
11	16	5	575	645	0	4
11	16	5	580	650	0	4
11	16	5	585	655	0	4
11	16	5	590	660	0	4
11	16	5	595	665	0	4
11	16	5	600	670	0	4
11	16	5	605	675	0	4
11	16	5	610	680	0	4
11	16	5	615	685	0	4
11	16	5	620	690	0	4
11	16	5	625	695	0	4
11	16	5	630	700	0	4
11	16	5	635	705	0	4
11	16	5	640	710	0	4
11	16	5	645	715	0	4
11	16	5	650	720	0	4
11	16	5	655	725	0	4
11	16	5	660	730	0	4
11	16	5	665	735	0	4
11	16	5	670	740	0	4
11	16	5	675	745	0	4
11	16	5	680	750	0	4
11	16	5	685	755	0	4
11	16	5	690	760	0	4
11	16	5	695	765	0	4
12	9	5	595	670	0	3
12	9	5	600	675	0	3
12	9	5	605	680	0	3
12	9	5	610	685	0	3
12	9	5	615	690	0	3
12	9	5	620	695	0	3
12	9	5	625	700	0	3
12	9	5	630	705	0	3
12	9	5	635	710	0	3
12	9	5	640	715	0	3
12	9	5	645	720	0	3
12	9	5	650	725	0	3
12	9	5	655	730	0	3
12	9	5	660	735	0	3
12	9	5	665	740	0	3
12	9	5	670	745	0	3
12	9	5	675	750	0	3
12	9	5	680	755	0	3
12	9	5	685	760	0	3
12	9	5	690	765	0	3
12	9	5	695	770	0	3
12	9	5	700	775	0	3
12	9	5	705	780	0	3
12	9	5	710	785	0	3
12	9	5	715	790	0	3
13	13	5	600	665	0	5
13	13	5	605	670	0	5
13	13	5	610	675	0	5
13	13	5	615	680	0	5
13	13	5	620	685	0	5
13	13	5	625	690	0	5
13	13	5	630	695	0	5
13	13	5	635	700	0	5
13	13	5	640	705	0	5
13	13	5	645	710	0	5
13	13	5	650	715	0	5
13	13	5	655	720	0	5
13	13	5	660	725	0	5
13	13	5	665	730	0	5
13	13	5	670	735	0	5
13	13	5	675	740	0	5
13	13	5	680	745	0	5
13	13	5	685	750	0	5
13	13	5	690	755	0	5
13	13	5	695	760	0	5
13	13	5	700	765	0	5
13	13	5	705	770	0	5
13	13	5	710	775	0	5
13	13	5	715	780	0	5
13	13	5	720	785	0	5
14	1	14	605	680	0	0
14	1	14	610	685	0	0
14	1	14	615	690	0	0
14	1	14	620	695	0	0
14	1	14	625	700	0	0
14	1	14	630	705	0	0
14	1	14	635	710	0	0
14	1	14	640	715	0	0
14	1	14	645	720	0	0
14	1	14	650	725	0	0
14	1	14	655	730	0	0
14	1	14	660	735	0	0
14	1	14	665	740	0	0
14	1	14	670	745	0	0
14	1	14	675	750	0	0
14	1	14	680	755	0	0
14	1	14	685	760	0	0
14	1	14	690	765	0	0
14	1	14	695	770	0	0
14	1	14	700	775	0	0
14	1	14	705	780	0	0
14	1	14	710	785	0	0
14	1	14	715	790	0	0
14	1	14	720	795	0	0
14	1	14	725	800	0	0
15	2	14	660	755	0	2
15	2	14	665	760	0	2
15	2	14	670	765	0	2
15	2	14	675	770	0	2
15	2	14	680	775	0	2
15	2	14	685	780	0	2
15	2	14	690	785	0	2
15	2	14	695	790	0	2
15	2	14	700	795	0	2
15	2	14	705	800	0	2
15	2	14	710	805	0	2
15	2	14	715	810	0	2
15	2	14	720	815	0	2
15	2	14	725	820	0	2
15	2	14	730	825	0	2
15	2	14	735	830	0	2
15	2	14	740	835	0	2
15	2	14	745	840	0	2
15	2	14	750	845	0	2
15	2	14	755	850	0	2
15	2	14	760	855	0	2
15	2	14	765	860	0	2
15	2	14	770	865	0	2
15	2	14	775	870	0	2
15	2	14	780	875	0	2
16	5	16	700	770	0	4
16	5	16	705	775	0	4
16	5	16	710	780	0	4
16	5	16	715	785	0	4
16	5	16	720	790	0	4
16	5	16	725	795	0	4
16	5	16	730	800	0	4
16	5	16	735	805	0	4
16	5	16	740	810	0	4
16	5	16	745	815	0	4
16	5	16	750	820	0	4
16	5	16	755	825	0	4
16	5	16	760	830	0	4
16	5	16	765	835	0	4
16	5	16	770	840	0	4
16	5	16	775	845	0	4
16	5	16	780	850	0	4
16	5	16	785	855	0	4
16	5	16	790	860	0	4
16	5	16	795	865	0	4
16	5	16	800	870	0	4
16	5	16	805	875	0	4
16	5	16	810	880	0	4
16	5	16	815	885	0	4
16	5	16	820	890	0	4
17	5	13	705	770	0	5
17	5	13	710	775	0	5
17	5	13	715	780	0	5
17	5	13	720	785	0	5
17	5	13	725	790	0	5
17	5	13	730	795	0	5
17	5	13	735	800	0	5
17	5	13	740	805	0	5
17	5	13	745	810	0	5
17	5	13	750	815	0	5
17	5	13	755	820	0	5
17	5	13	760	825	0	5
17	5	13	765	830	0	5
17	5	13	770	835	0	5
17	5	13	775	840	0	5
17	5	13	780	845	0	5
17	5	13	785	850	0	5
17	5	13	790	855	0	5
17	5	13	795	860	0	5
17	5	13	800	865	0	5
17	5	13	805	870	0	5
17	5	13	810	875	0	5
17	5	13	815	880	0	5
17	5	13	820	885	0	5
17	5	13	825	890	0	5
18	5	9	720	790	0	3
18	5	9	725	795	0	3
18	5	9	730	800	0	3
18	5	9	735	805	0	3
18	5	9	740	810	0	3
18	5	9	745	815	0	3
18	5	9	750	820	0	3
18	5	9	755	825	0	3
18	5	9	760	830	0	3
18	5	9	765	835	0	3
18	5	9	770	840	0	3
18	5	9	775	845	0	3
18	5	9	780	850	0	3
18	5	9	785	855	0	3
18	5	9	790	860	0	3
18	5	9	795	865	0	3
18	5	9	800	870	0	3
18	5	9	805	875	0	3
18	5	9	810	880	0	3
18	5	9	815	885	0	3
18	5	9	820	890	0	3
18	5	9	825	895	0	3
18	5	9	830	900	0	3
18	5	9	835	905	0	3
18	5	9	840	910	0	3
19	14	2	805	900	0	2
19	14	2	810	905	0	2
19	14	2	815	910	0	2
19	14	2	820	915	0	2
19	14	2	825	920	0	2
19	14	2	830	925	0	2
19	14	2	835	930	0	2
19	14	2	840	935	0	2
19	14	2	845	940	0	2
19	14	2	850	945	0	2
19	14	2	855	950	0	2
19	14	2	860	955	0	2
19	14	2	865	960	0	2
19	14	2	870	965	0	2
19	14	2	875	970	0	2
19	14	2	880	975	0	2
19	14	2	885	980	0	2
19	14	2	890	985	0	2
19	14	2	895	990	0	2
19	14	2	900	995	0	2
19	14	2	905	1000	0	2
19	14	2	910	1005	0	2
19	14	2	915	1010	0	2
19	14	2	920	1015	0	2
19	14	2	925	1020	0	2
20	13	5	815	880	0	5
20	13	5	820	885	0	5
20	13	5	825	890	0	5
20	13	5	830	895	0	5
20	13	5	835	900	0	5
20	13	5	840	905	0	5
20	13	5	845	910	0	5
20	13	5	850	915	0	5
20	13	5	855	920	0	5
20	13	5	860	925	0	5
20	13	5	865	930	0	5
20	13	5	870	935	0	5
20	13	5	875	940	0	5
20	13	5	880	945	0	5
20	13	5	885	950	0	5
20	13	5	890	955	0	5
20	13	5	895	960	0	5
20	13	5	900	965	0	5
20	13	5	905	970	0	5
20	13	5	910	975	0	5
20	13	5	915	980	0	5
20	13	5	920	985	0	5
20	13	5	925	990	0	5
20	13	5	930	995	0	5
20	13	5	935	1000	0	5
21	9	5	830	905	0	3
21	9	5	835	910	0	3
21	9	5	840	915	0	3
21	9	5	845	920	0	3
21	9	5	850	925	0	3
21	9	5	855	930	0	3
21	9	5	860	935	0	3
21	9	5	865	940	0	3
21	9	5	870	945	0	3
21	9	5	875	950	0	3
21	9	5	880	955	0	3
21	9	5	885	960	0	3
21	9	5	890	965	0	3
21	9	5	895	970	0	3
21	9	5	900	975	0	3
21	9	5	905	980	0	3
21	9	5	910	985	0	3
21	9	5	915	990	0	3
21	9	5	920	995	0	3
21	9	5	925	1000	0	3
21	9	5	930	1005	0	3
21	9	5	935	1010	0	3
21	9	5	940	1015	0	3
21	9	5	945	1020	0	3
21	9	5	950	1025	0	3
22	16	5	850	920	0	4
22	16	5	855	925	0	4
22	16	5	860	930	0	4
22	16	5	865	935	0	4
22	16	5	870	940	0	4
22	16	5	875	945	0	4
22	16	5	880	950	0	4
22	16	5	885	955	0	4
22	16	5	890	960	0	4
22	16	5	895	965	0	4
22	16	5	900	970	0	4
22	16	5	905	975	0	4
22	16	5	910	980	0	4
22	16	5	915	985	0	4
22	16	5	920	990	0	4
22	16	5	925	995	0	4
22	16	5	930	1000	0	4
22	16	5	935	1005	0	4
22	16	5	940	1010	0	4
22	16	5	945	1015	0	4
22	16	5	950	1020	0	4
22	16	5	955	1025	0	4
22	16	5	960	1030	0	4
22	16	5	965	1035	0	4
22	16	5	970	1040	0	4
23	14	1	880	950	0	0
23	14	1	885	955	0	0
23	14	1	890	960	0	0
23	14	1	895	965	0	0
23	14	1	900	970	0	0
23	14	1	905	975	0	0
23	14	1	910	980	0	0
23	14	1	915	985	0	0
23	14	1	920	990	0	0
23	14	1	925	995	0	0
23	14	1	930	1000	0	0
23	14	1	935	1005	0	0
23	14	1	940	1010	0	0
23	14	1	945	1015	0	0
23	14	1	950	1020	0	0
23	14	1	955	1025	0	0
23	14	1	960	1030	0	0
23	14	1	965	1035	0	0
23	14	1	970	1040	0	0
23	14	1	975	1045	0	0
23	14	1	980	1050	0	0
23	14	1	985	1055	0	0
23	14	1	990	1060	0	0
23	14	1	995	1065	0	0
23	14	1	1000	1070	0	0
24	0	14	880	980	0	1
24	0	14	885	985	0	1
24	0	14	890	990	0	1
24	0	14	895	995	0	1
24	0	14	900	1000	0	1
24	0	14	905	1005	0	1
24	0	14	910	1010	0	1
24	0	14	915	1015	0	1
24	0	14	920	1020	0	1
24	0	14	925	1025	0	1
24	0	14	930	1030	0	1
24	0	14	935	1035	0	1
24	0	14	940	1040	0	1
24	0	14	945	1045	0	1
24	0	14	950	1050	0	1
24	0	14	955	1055	0	1
24	0	14	960	1060	0	1
24	0	14	965	1065	0	1
24	0	14	970	1070	0	1
24	0	14	975	1075	0	1
24	0	14	980	1080	0	1
24	0	14	985	1085	0	1
24	0	14	990	1090	0	1
24	0	14	995	1095	0	1
24	0	14	1000	1100	0	1
25	5	9	945	1015	0	3
25	5	9	950	1020	0	3
25	5	9	955	1025	0	3
25	5	9	960	1030	0	3
25	5	9	965	1035	0	3
25	5	9	970	1040	0	3
25	5	9	975	1045	0	3
25	5	9	980	1050	0	3
25	5	9	985	1055	0	3
25	5	9	990	1060	0	3
25	5	9	995	1065	0	3
25	5	9	1000	1070	0	3
25	5	9	1005	1075	0	3
25	5	9	1010	1080	0	3
25	5	9	1015	1085	0	3
25	5	9	1020	1090	0	3
25	5	9	1025	1095	0	3
25	5	9	1030	1100	0	3
25	5	9	1035	1105	0	3
25	5	9	1040	1110	0	3
25	5	9	1045	1115	0	3
25	5	9	1050	1120	0	3
25	5	9	1055	1125	0	3
25	5	9	1060	1130	0	3
25	5	9	1065	1135	0	3
26	2	14	950	1045	0	2
26	2	14	955	1050	0	2
26	2	14	960	1055	0	2
26	2	14	965	1060	0	2
26	2	14	970	1065	0	2
26	2	14	975	1070	0	2
26	2	14	980	1075	0	2
26	2	14	985	1080	0	2
26	2	14	990	1085	0	2
26	2	14	995	1090	0	2
26	2	14	1000	1095	0	2
26	2	14	1005	1100	0	2
26	2	14	1010	1105	0	2
26	2	14	1015	1110	0	2
26	2	14	1020	1115	0	2
26	2	14	1025	1120	0	2
26	2	14	1030	1125	0	2
26	2	14	1035	1130	0	2
26	2	14	1040	1135	0	2
26	2	14	1045	1140	0	2
26	2	14	1050	1145	0	2
26	2	14	1055	1150	0	2
26	2	14	1060	1155	0	2
26	2	14	1065	1160	0	2
26	2	14	1070	1165	0	2
27	5	13	975	1040	0	5
27	5	13	980	1045	0	5
27	5	13	985	1050	0	5
27	5	13	990	1055	0	5
27	5	13	995	1060	0	5
27	5	13	1000	1065	0	5
27	5	13	1005	1070	0	5
27	5	13	1010	1075	0	5
27	5	13	1015	1080	0	5
27	5	13	1020	1085	0	5
27	5	13	1025	1090	0	5
27	5	13	1030	1095	0	5
27	5	13	1035	1100	0	5
27	5	13	1040	1105	0	5
27	5	13	1045	1110	0	5
27	5	13	1050	1115	0	5
27	5	13	1055	1120	0	5
27	5	13	1060	1125	0	5
27	5	13	1065	1130	0	5
27	5	13	1070	1135	0	5
27	5	13	1075	1140	0	5
27	5	13	1080	1145	0	5
27	5	13	1085	1150	0	5
27	5	13	1090	1155	0	5
27	5	13	1095	1160	0	5
28	5	16	990	1060	0	4
28	5	16	995	1065	0	4
28	5	16	1000	1070	0	4
28	5	16	1005	1075	0	4
28	5	16	1010	1080	0	4
28	5	16	1015	1085	0	4
28	5	16	1020	1090	0	4
28	5	16	1025	1095	0	4
28	5	16	1030	1100	0	4
28	5	16	1035	1105	0	4
28	5	16	1040	1110	0	4
28	5	16	1045	1115	0	4
28	5	16	1050	1120	0	4
28	5	16	1055	1125	0	4
28	5	16	1060	1130	0	4
28	5	16	1065	1135	0	4
28	5	16	1070	1140	0	4
28	5	16	1075	1145	0	4
28	5	16	1080	1150	0	4
28	5	16	1085	1155	0	4
28	5	16	1090	1160	0	4
28	5	16	1095	1165	0	4
28	5	16	1100	1170	0	4
28	5	16	1105	1175	0	4
28	5	16	1110	1180	0	4
29	1	14	995	1070	0	0
29	1	14	1000	1075	0	0
29	1	14	1005	1080	0	0
29	1	14	1010	1085	0	0
29	1	14	1015	1090	0	0
29	1	14	1020	1095	0	0
29	1	14	1025	1100	0	0
29	1	14	1030	1105	0	0
29	1	14	1035	1110	0	0
29	1	14	1040	1115	0	0
29	1	14	1045	1120	0	0
29	1	14	1050	1125	0	0
29	1	14	1055	1130	0	0
29	1	14	1060	1135	0	0
29	1	14	1065	1140	0	0
29	1	14	1070	1145	0	0
29	1	14	1075	1150	0	0
29	1	14	1080	1155	0	0
29	1	14	1085	1160	0	0
29	1	14	1090	1165	0	0
29	1	14	1095	1170	0	0
29	1	14	1100	1175	0	0
29	1	14	1105	1180	0	0
29	1	14	1110	1185	0	0
29	1	14	1115	1190	0	0
30	14	0	1030	1130	0	1
30	14	0	1035	1135	0	1
30	14	0	1040	1140	0	1
30	14	0	1045	1145	0	1
30	14	0	1050	1150	0	1
30	14	0	1055	1155	0	1
30	14	0	1060	1160	0	1
30	14	0	1065	1165	0	1
30	14	0	1070	1170	0	1
30	14	0	1075	1175	0	1
30	14	0	1080	1180	0	1
30	14	0	1085	1185	0	1
30	14	0	1090	1190	0	1
30	14	0	1095	1195	0	1
30	14	0	1100	1200	0	1
30	14	0	1105	1205	0	1
30	14	0	1110	1210	0	1
30	14	0	1115	1215	0	1
30	14	0	1120	1220	0	1
30	14	0	1125	1225	0	1
30	14	0	1130	1230	0	1
30	14	0	1135	1235	0	1
30	14	0	1140	1240	0	1
30	14	0	1145	1245	0	1
30	14	0	1150	1250	0	1
31	9	5	1055	1130	0	3
31	9	5	1060	1135	0	3
31	9	5	1065	1140	0	3
31	9	5	1070	1145	0	3
31	9	5	1075	1150	0	3
31	9	5	1080	1155	0	3
31	9	5	1085	1160	0	3
31	9	5	1090	1165	0	3
31	9	5	1095	1170	0	3
31	9	5	1100	1175	0	3
31	9	5	1105	1180	0	3
31	9	5	1110	1185	0	3
31	9	5	1115	1190	0	3
31	9	5	1120	1195	0	3
31	9	5	1125	1200	0	3
31	9	5	1130	1205	0	3
31	9	5	1135	1210	0	3
31	9	5	1140	1215	0	3
31	9	5	1145	1220	0	3
31	9	5	1150	1225	0	3
31	9	5	1155	1230	0	3
31	9	5	1160	1235	0	3
31	9	5	1165	1240	0	3
31	9	5	1170	1245	0	3
31	9	5	1175	1250	0	3
32	13	5	1085	1150	0	5
32	13	5	1090	1155	0	5
32	13	5	1095	1160	0	5
32	13	5	1100	1165	0	5
32	13	5	1105	1170	0	5
32	13	5	1110	1175	0	5
32	13	5	1115	1180	0	5
32	13	5	1120	1185	0	5
32	13	5	1125	1190	0	5
32	13	5	1130	1195	0	5
32	13	5	1135	1200	0	5
32	13	5	1140	1205	0	5
32	13	5	1145	1210	0	5
32	13	5	1150	1215	0	5
32	13	5	1155	1220	0	5
32	13	5	1160	1225	0	5
32	13	5	1165	1230	0	5
32	13	5	1170	1235	0	5
32	13	5	1175	1240	0	5
32	13	5	1180	1245	0	5
32	13	5	1185	1250	0	5
32	13	5	1190	1255	0	5
32	13	5	1195	1260	0	5
32	13	5	1200	1265	0	5
32	13	5	1205	1270	0	5
33	16	5	1105	1175	0	4
33	16	5	1110	1180	0	4
33	16	5	1115	1185	0	4
33	16	5	1120	1190	0	4
33	16	5	1125	1195	0	4
33	16	5	1130	1200	0	4
33	16	5	1135	1205	0	4
33	16	5	1140	1210	0	4
33	16	5	1145	1215	0	4
33	16	5	1150	1220	0	4
33	16	5	1155	1225	0	4
33	16	5	1160	1230	0	4
33	16	5	1165	1235	0	4
33	16	5	1170	1240	0	4
33	16	5	1175	1245	0	4
33	16	5	1180	1250	0	4
33	16	5	1185	1255	0	4
33	16	5	1190	1260	0	4
33	16	5	1195	1265	0	4
33	16	5	1200	1270	0	4
33	16	5	1205	1275	0	4
33	16	5	1210	1280	0	4
33	16	5	1215	1285	0	4
33	16	5	1220	1290	0	4
33	16	5	1225	1295	0	4
34	14	2	1140	1235	0	2
34	14	2	1145	1240	0	2
34	14	2	1150	1245	0	2
34	14	2	1155	1250	0	2
34	14	2	1160	1255	0	2
34	14	2	1165	1260	0	2
34	14	2	1170	1265	0	2
34	14	2	1175	1270	0	2
34	14	2	1180	1275	0	2
34	14	2	1185	1280	0	2
34	14	2	1190	1285	0	2
34	14	2	1195	1290	0	2
34	14	2	1200	1295	0	2
34	14	2	1205	1300	0	2
34	14	2	1210	1305	0	2
34	14	2	1215	1310	0	2
34	14	2	1220	1315	0	2
34	14	2	1225	1320	0	2
34	14	2	1230	1325	0	2
34	14	2	1235	1330	0	2
34	14	2	1240	1335	0	2
34	14	2	1245	1340	0	2
34	14	2	1250	1345	0	2
34	14	2	1255	1350	0	2
34	14	2	1260	1355	0	2
35	5	9	1195	1265	0	3
35	5	9	1200	1270	0	3
35	5	9	1205	1275	0	3
35	5	9	1210	1280	0	3
35	5	9	1215	1285	0	3
35	5	9	1220	1290	0	3
35	5	9	1225	1295	0	3
35	5	9	1230	1300	0	3
35	5	9	1235	1305	0	3
35	5	9	1240	1310	0	3
35	5	9	1245	1315	0	3
35	5	9	1250	1320	0	3
35	5	9	1255	1325	0	3
35	5	9	1260	1330	0	3
35	5	9	1265	1335	0	3
35	5	9	1270	1340	0	3
35	5	9	1275	1345	0	3
35	5	9	1280	1350	0	3
35	5	9	1285	1355	0	3
35	5	9	1290	1360	0	3
35	5	9	1295	1365	0	3
35	5	9	1300	1370	0	3
35	5	9	1305	1375	0	3
35	5	9	1310	1380	0	3
35	5	9	1315	1385	0	3
36	5	13	1200	1265	0	5
36	5	13	1205	1270	0	5
36	5	13	1210	1275	0	5
36	5	13	1215	1280	0	5
36	5	13	1220	1285	0	5
36	5	13	1225	1290	0	5
36	5	13	1230	1295	0	5
36	5	13	1235	1300	0	5
36	5	13	1240	1305	0	5
36	5	13	1245	1310	0	5
36	5	13	1250	1315	0	5
36	5	13	1255	1320	0	5
36	5	13	1260	1325	0	5
36	5	13	1265	1330	0	5
36	5	13	1270	1335	0	5
36	5	13	1275	1340	0	5
36	5	13	1280	1345	0	5
36	5	13	1285	1350	0	5
36	5	13	1290	1355	0	5
36	5	13	1295	1360	0	5
36	5	13	1300	1365	0	5
36	5	13	1305	1370	0	5
36	5	13	1310	1375	0	5
36	5	13	1315	1380	0	5
36	5	13	1320	1385	0	5
37	14	1	1220	1290	0	0
37	14	1	1225	1295	0	0
37	14	1	1230	1300	0	0
37	14	1	1235	1305	0	0
37	14	1	1240	1310	0	0
37	14	1	1245	1315	0	0
37	14	1	1250	1320	0	0
37	14	1	1255	1325	0	0
37	14	1	1260	1330	0	0
37	14	1	1265	1335	0	0
37	14	1	1270	1340	0	0
37	14	1	1275	1345	0	0
37	14	1	1280	1350	0	0
37	14	1	1285	1355	0	0
37	14	1	1290	1360	0	0
37	14	1	1295	1365	0	0
37	14	1	1300	1370	0	0
37	14	1	1305	1375	0	0
37	14	1	1310	1380	0	0
37	14	1	1315	1385	0	0
37	14	1	1320	1390	0	0
37	14	1	1325	1395	0	0
37	14	1	1330	1400	0	0
37	14	1	1335	1405	0	0
37	14	1	1340	1410	0	0
38	5	17	1230	1315	0	4
